GEOID,STATEFP,COUNTYFP,metro_code,Hub_distance,NAME_2,NAMELSAD_2,Metro_Area
06073013906,06,073,41740.0,15988.513266563847,San Diego,San Diego County,San Diego
06073013907,06,073,41740.0,16001.412866796136,San Diego,San Diego County,San Diego
06073013908,06,073,41740.0,15330.256550722623,San Diego,San Diego County,San Diego
06073013909,06,073,41740.0,16625.351183323808,San Diego,San Diego County,San Diego
06073014001,06,073,41740.0,15250.69597265412,San Diego,San Diego County,San Diego
06073014002,06,073,41740.0,14873.344845888352,San Diego,San Diego County,San Diego
06073014101,06,073,41740.0,13787.738412317636,San Diego,San Diego County,San Diego
06073014102,06,073,41740.0,12883.023544712485,San Diego,San Diego County,San Diego
06073014200,06,073,41740.0,13128.6790569511,San Diego,San Diego County,San Diego
06073014300,06,073,41740.0,13883.802367799626,San Diego,San Diego County,San Diego
06073014400,06,073,41740.0,14850.21041956652,San Diego,San Diego County,San Diego
06073014500,06,073,41740.0,14533.896648321255,San Diego,San Diego County,San Diego
06073014601,06,073,41740.0,16321.490616896226,San Diego,San Diego County,San Diego
06073014602,06,073,41740.0,16202.393355364255,San Diego,San Diego County,San Diego
06073014701,06,073,,16049.857997270932,San Diego,San Diego County,San Diego
06073014702,06,073,,15143.16943121078,San Diego,San Diego County,San Diego
06073014803,06,073,41740.0,18154.350517988216,San Diego,San Diego County,San Diego
06073014804,06,073,41740.0,18174.97828961262,San Diego,San Diego County,San Diego
06073014805,06,073,41740.0,16904.2772977748,San Diego,San Diego County,San Diego
06073014806,06,073,41740.0,16734.746855175497,San Diego,San Diego County,San Diego
06073014901,06,073,41740.0,17865.412422336976,San Diego,San Diego County,San Diego
06073014902,06,073,41740.0,18346.20520902324,San Diego,San Diego County,San Diego
06073015001,06,073,,19538.598052289897,San Diego,San Diego County,San Diego
06073015002,06,073,,19431.030341310383,San Diego,San Diego County,San Diego
06073015100,06,073,41740.0,20869.230417644903,San Diego,San Diego County,San Diego
06073015200,06,073,41740.0,19868.95295298043,San Diego,San Diego County,San Diego
06073015301,06,073,41740.0,23275.60757444203,San Diego,San Diego County,San Diego
06073015302,06,073,41740.0,21736.325379615642,San Diego,San Diego County,San Diego
06073015403,06,073,41740.0,23079.539597291703,San Diego,San Diego County,San Diego
06073015405,06,073,41740.0,25909.334855770503,San Diego,San Diego County,San Diego
06073015406,06,073,41740.0,27346.139068945107,San Diego,San Diego County,San Diego
06073015407,06,073,,24022.585658062704,San Diego,San Diego County,San Diego
06073015408,06,073,,24744.623562379067,San Diego,San Diego County,San Diego
06073015501,06,073,41740.0,32742.990958068414,San Diego,San Diego County,San Diego
06073015502,06,073,41740.0,35003.45679288271,San Diego,San Diego County,San Diego
06073015601,06,073,41740.0,26231.558689139896,San Diego,San Diego County,San Diego
06073015602,06,073,41740.0,27918.587876225218,San Diego,San Diego County,San Diego
06073015701,06,073,41740.0,25363.175103854697,San Diego,San Diego County,San Diego
06073015704,06,073,41740.0,25238.822207056877,San Diego,San Diego County,San Diego
06073015705,06,073,,24276.904439538215,San Diego,San Diego County,San Diego
06073015706,06,073,,24626.715173966237,San Diego,San Diego County,San Diego
06073015801,06,073,41740.0,24007.051200233323,San Diego,San Diego County,San Diego
06073015802,06,073,41740.0,23591.982400539848,San Diego,San Diego County,San Diego
06073015901,06,073,41740.0,22841.365331107176,San Diego,San Diego County,San Diego
06073015902,06,073,41740.0,22376.09728637123,San Diego,San Diego County,San Diego
06073016000,06,073,41740.0,21875.08177191045,San Diego,San Diego County,San Diego
06073016100,06,073,41740.0,22007.682202268345,San Diego,San Diego County,San Diego
06073016201,06,073,41740.0,22922.516137389972,San Diego,San Diego County,San Diego
06073016202,06,073,41740.0,24435.72119187163,San Diego,San Diego County,San Diego
06073016301,06,073,41740.0,24637.956012221,San Diego,San Diego County,San Diego
06073016302,06,073,41740.0,25673.128831352653,San Diego,San Diego County,San Diego
06073016401,06,073,41740.0,27578.595071476968,San Diego,San Diego County,San Diego
06073016403,06,073,,28723.27410746557,San Diego,San Diego County,San Diego
06073016404,06,073,,26885.10663158157,San Diego,San Diego County,San Diego
06073016502,06,073,41740.0,26403.592603474743,San Diego,San Diego County,San Diego
06073016503,06,073,41740.0,26059.70241315274,San Diego,San Diego County,San Diego
06073016504,06,073,41740.0,25402.852994981946,San Diego,San Diego County,San Diego
06073016606,06,073,41740.0,22674.040759693307,San Diego,San Diego County,San Diego
06073016607,06,073,41740.0,27294.715091245656,San Diego,San Diego County,San Diego
06073016608,06,073,41740.0,27093.44698821136,San Diego,San Diego County,San Diego
06073016609,06,073,41740.0,25544.41682476276,San Diego,San Diego County,San Diego
06073016610,06,073,41740.0,25451.810503961264,San Diego,San Diego County,San Diego
06073016613,06,073,41740.0,23294.565412359127,San Diego,San Diego County,San Diego
06073016614,06,073,41740.0,24633.350935109065,San Diego,San Diego County,San Diego
06073016615,06,073,41740.0,25915.819922749502,San Diego,San Diego County,San Diego
06073016616,06,073,41740.0,24237.145198326285,San Diego,San Diego County,San Diego
06073016617,06,073,41740.0,25899.035655861346,San Diego,San Diego County,San Diego
06073016618,06,073,,21376.62698107324,San Diego,San Diego County,San Diego
06073016619,06,073,,22632.068312104417,San Diego,San Diego County,San Diego
06073016620,06,073,,23570.503026643324,San Diego,San Diego County,San Diego
06073016621,06,073,,23621.424427973623,San Diego,San Diego County,San Diego
06073016703,06,073,,28514.143256229818,San Diego,San Diego County,San Diego
06073016704,06,073,,27217.2396471247,San Diego,San Diego County,San Diego
06073016705,06,073,,29988.018091440266,San Diego,San Diego County,San Diego
06073016706,06,073,,28675.834932446363,San Diego,San Diego County,San Diego
06073016804,06,073,41740.0,31889.01909656611,San Diego,San Diego County,San Diego
06073016806,06,073,41740.0,28420.444961830348,San Diego,San Diego County,San Diego
06073016807,06,073,41740.0,29636.539505407607,San Diego,San Diego County,San Diego
06073016809,06,073,41740.0,31053.10291185536,San Diego,San Diego County,San Diego
06073016810,06,073,41740.0,31106.736546549902,San Diego,San Diego County,San Diego
06073016811,06,073,41740.0,31970.78343469855,San Diego,San Diego County,San Diego
06073016812,06,073,,38307.533761114595,San Diego,San Diego County,San Diego
06073016813,06,073,,35159.03061421942,San Diego,San Diego County,San Diego
06073016901,06,073,41740.0,27776.11563082476,San Diego,San Diego County,San Diego
06073016902,06,073,41740.0,37721.53059070238,San Diego,San Diego County,San Diego
06073017006,06,073,41740.0,21144.141244676055,San Diego,San Diego County,San Diego
06073017009,06,073,41740.0,22059.299166151886,San Diego,San Diego County,San Diego
06073017010,06,073,41740.0,25397.45135869914,San Diego,San Diego County,San Diego
06073017014,06,073,41740.0,19466.8511445151,San Diego,San Diego County,San Diego
06073017018,06,073,41740.0,15176.140382617372,San Diego,San Diego County,San Diego
06073017020,06,073,41740.0,25263.362367046895,San Diego,San Diego County,San Diego
06073017021,06,073,41740.0,26326.005280550544,San Diego,San Diego County,San Diego
06073017022,06,073,41740.0,13960.4649064878,San Diego,San Diego County,San Diego
06073017031,06,073,41740.0,18204.34838555048,San Diego,San Diego County,San Diego
06073017033,06,073,41740.0,14417.556971970116,San Diego,San Diego County,San Diego
06073017034,06,073,41740.0,16836.94924478944,San Diego,San Diego County,San Diego
06073017035,06,073,41740.0,15757.473184270264,San Diego,San Diego County,San Diego
06073017036,06,073,41740.0,13251.216369064856,San Diego,San Diego County,San Diego
06073017037,06,073,41740.0,13370.033721151129,San Diego,San Diego County,San Diego
06073017039,06,073,41740.0,16432.314607117627,San Diego,San Diego County,San Diego
06073017040,06,073,41740.0,19416.122826874664,San Diego,San Diego County,San Diego
06073017041,06,073,41740.0,20581.527450144426,San Diego,San Diego County,San Diego
06073017043,06,073,41740.0,14177.190480875248,San Diego,San Diego County,San Diego
06073017044,06,073,41740.0,16360.626085704927,San Diego,San Diego County,San Diego
06073017045,06,073,41740.0,17705.907965239963,San Diego,San Diego County,San Diego
06073017046,06,073,41740.0,15098.30915280972,San Diego,San Diego County,San Diego
06073017047,06,073,41740.0,16661.365569353053,San Diego,San Diego County,San Diego
06073017048,06,073,41740.0,19379.330864564054,San Diego,San Diego County,San Diego
06073017049,06,073,41740.0,21418.67588188232,San Diego,San Diego County,San Diego
06073017050,06,073,41740.0,18200.469317166284,San Diego,San Diego County,San Diego
06073017051,06,073,41740.0,19336.836501024245,San Diego,San Diego County,San Diego
06073017052,06,073,41740.0,18499.89394519209,San Diego,San Diego County,San Diego
06073017053,06,073,41740.0,22505.240653661087,San Diego,San Diego County,San Diego
06073017054,06,073,41740.0,20949.767300254087,San Diego,San Diego County,San Diego
06073017055,06,073,41740.0,18241.02580009705,San Diego,San Diego County,San Diego
06073017056,06,073,41740.0,17334.36745891388,San Diego,San Diego County,San Diego
06073017057,06,073,,19956.874416570638,San Diego,San Diego County,San Diego
06073017058,06,073,,19586.6552887658,San Diego,San Diego County,San Diego
06073017059,06,073,,20973.029598091314,San Diego,San Diego County,San Diego
06073017060,06,073,,21914.455782945548,San Diego,San Diego County,San Diego
06073017061,06,073,,9664.938087710776,San Diego,San Diego County,San Diego
06073017062,06,073,,8942.008514082658,San Diego,San Diego County,San Diego
06073017063,06,073,,18706.5951032426,San Diego,San Diego County,San Diego
06073017064,06,073,,15683.561572900117,San Diego,San Diego County,San Diego
06073017065,06,073,,13351.42065931926,San Diego,San Diego County,San Diego
06073017067,06,073,,17608.238481552886,San Diego,San Diego County,San Diego
06073017068,06,073,,15540.889713131037,San Diego,San Diego County,San Diego
06073017069,06,073,,17665.48661911142,San Diego,San Diego County,San Diego
06073017070,06,073,,14985.509856549215,San Diego,San Diego County,San Diego
06073017071,06,073,,16807.09149372738,San Diego,San Diego County,San Diego
06073017201,06,073,,279.38851440342876,San Diego,San Diego County,San Diego
06073017202,06,073,,706.1621641793804,San Diego,San Diego County,San Diego
06073017303,06,073,41740.0,819.1680152441857,San Diego,San Diego County,San Diego
06073017305,06,073,41740.0,2905.2899320621505,San Diego,San Diego County,San Diego
06073017306,06,073,41740.0,3121.996274297799,San Diego,San Diego County,San Diego
06073017307,06,073,,588.1631576502567,San Diego,San Diego County,San Diego
06073017308,06,073,,1311.5320718595865,San Diego,San Diego County,San Diego
06073018805,06,073,,25446.069347791046,San Diego,San Diego County,San Diego
06073018903,06,073,41740.0,23768.95070522566,San Diego,San Diego County,San Diego
06073018904,06,073,41740.0,22791.617250146715,San Diego,San Diego County,San Diego
06073019002,06,073,41740.0,30728.279643915972,San Diego,San Diego County,San Diego
06073019103,06,073,41740.0,28265.852160897342,San Diego,San Diego County,San Diego
06073019105,06,073,41740.0,24746.482414920127,San Diego,San Diego County,San Diego
06073019107,06,073,41740.0,39867.89681049525,San Diego,San Diego County,San Diego
06073019108,06,073,,40149.487356791775,San Diego,San Diego County,San Diego
06073019109,06,073,,31442.76455730931,San Diego,San Diego County,San Diego
06073019110,06,073,,36346.81330171967,San Diego,San Diego County,San Diego
06073019111,06,073,,32476.65425391929,San Diego,San Diego County,San Diego
06073019208,06,073,41740.0,18238.395160721662,San Diego,San Diego County,San Diego
06073020021,06,073,41740.0,14323.865128653484,San Diego,San Diego County,San Diego
06073020023,06,073,41740.0,16803.62332678892,San Diego,San Diego County,San Diego
06073020024,06,073,41740.0,18791.37290212751,San Diego,San Diego County,San Diego
06073020025,06,073,41740.0,18069.583481636902,San Diego,San Diego County,San Diego
06073020028,06,073,41740.0,14598.956228096808,San Diego,San Diego County,San Diego
06073020038,06,073,,15261.13840616916,San Diego,San Diego County,San Diego
06073020039,06,073,,13759.624452045504,San Diego,San Diego County,San Diego
06073020040,06,073,,16977.84064765561,San Diego,San Diego County,San Diego
06073020041,06,073,,16378.212660543943,San Diego,San Diego County,San Diego
06073020105,06,073,41740.0,21669.383456702202,San Diego,San Diego County,San Diego
06073020106,06,073,41740.0,22260.411802383165,San Diego,San Diego County,San Diego
06073020107,06,073,41740.0,23277.828607688218,San Diego,San Diego County,San Diego
06073020108,06,073,41740.0,21850.17478745399,San Diego,San Diego County,San Diego
06073020109,06,073,41740.0,23644.064354937043,San Diego,San Diego County,San Diego
06073020110,06,073,,27435.604291298132,San Diego,San Diego County,San Diego
06073020111,06,073,,22459.26793922858,San Diego,San Diego County,San Diego
06073020202,06,073,41740.0,22969.765921545655,San Diego,San Diego County,San Diego
06073020206,06,073,41740.0,24448.507509758856,San Diego,San Diego County,San Diego
06073020207,06,073,41740.0,24670.056334701247,San Diego,San Diego County,San Diego
06073020208,06,073,41740.0,25142.033063107378,San Diego,San Diego County,San Diego
06073020209,06,073,41740.0,25419.41391017111,San Diego,San Diego County,San Diego
06073020210,06,073,41740.0,26210.585498608445,San Diego,San Diego County,San Diego
06073020211,06,073,41740.0,23785.85008466379,San Diego,San Diego County,San Diego
06073020213,06,073,41740.0,22464.202744829792,San Diego,San Diego County,San Diego
06073020214,06,073,41740.0,21750.228807634143,San Diego,San Diego County,San Diego
06073020304,06,073,41740.0,19286.179265821007,San Diego,San Diego County,San Diego
06073020305,06,073,41740.0,20306.808463905596,San Diego,San Diego County,San Diego
06073020308,06,073,41740.0,20845.338996914732,San Diego,San Diego County,San Diego
06073020309,06,073,41740.0,19802.555327963848,San Diego,San Diego County,San Diego
06073020310,06,073,,15592.428964663211,San Diego,San Diego County,San Diego
06073020311,06,073,,15438.107479342152,San Diego,San Diego County,San Diego
06073020312,06,073,,15460.612018076446,San Diego,San Diego County,San Diego
06073020313,06,073,,19003.528133989767,San Diego,San Diego County,San Diego
06073020401,06,073,41740.0,18228.380892291643,San Diego,San Diego County,San Diego
06073020403,06,073,41740.0,20871.275416440687,San Diego,San Diego County,San Diego
06073020404,06,073,41740.0,19100.000219633508,San Diego,San Diego County,San Diego
06073020405,06,073,41740.0,19665.01560826309,San Diego,San Diego County,San Diego
06073020500,06,073,41740.0,20707.300763450257,San Diego,San Diego County,San Diego
06073020601,06,073,41740.0,21870.77403394412,San Diego,San Diego County,San Diego
06073020602,06,073,41740.0,22902.461642407525,San Diego,San Diego County,San Diego
06073020705,06,073,41740.0,23913.728173631494,San Diego,San Diego County,San Diego
06073020706,06,073,41740.0,24545.225236876773,San Diego,San Diego County,San Diego
06073020707,06,073,41740.0,22218.97210614616,San Diego,San Diego County,San Diego
06073020708,06,073,41740.0,21730.448196425757,San Diego,San Diego County,San Diego
06073020710,06,073,41740.0,25832.664266513813,San Diego,San Diego County,San Diego
06073020711,06,073,,32711.993475716496,San Diego,San Diego County,San Diego
06073020712,06,073,,26939.83231807279,San Diego,San Diego County,San Diego
06073020801,06,073,41740.0,32783.10918680835,San Diego,San Diego County,San Diego
06073020805,06,073,41740.0,35810.94512430303,San Diego,San Diego County,San Diego
06073020806,06,073,41740.0,37489.10762388949,San Diego,San Diego County,San Diego
06073020807,06,073,41740.0,44732.895198021455,San Diego,San Diego County,San Diego
06073020810,06,073,41740.0,45597.21308306004,San Diego,San Diego County,San Diego
06073020811,06,073,41740.0,46154.09360327607,San Diego,San Diego County,San Diego
06073020812,06,073,,39477.80304432875,San Diego,San Diego County,San Diego
06073020813,06,073,,39873.788066712856,San Diego,San Diego County,San Diego
06073020902,06,073,41740.0,59136.13595366472,San Diego,San Diego County,San Diego
06073020903,06,073,41740.0,59789.186962811706,San Diego,San Diego County,San Diego
06073020904,06,073,41740.0,60272.05124700273,San Diego,San Diego County,San Diego
06073021001,06,073,,89192.29962742438,San Diego,San Diego County,San Diego
06073021002,06,073,,97407.54257377073,San Diego,San Diego County,San Diego
06073021101,06,073,,56183.74683347788,San Diego,San Diego County,San Diego
06073021102,06,073,,77010.96714627816,San Diego,San Diego County,San Diego
06073021202,06,073,41740.0,51667.79757157253,San Diego,San Diego County,San Diego
06073021204,06,073,41740.0,40621.408959248445,San Diego,San Diego County,San Diego
06073021205,06,073,41740.0,40482.62516550755,San Diego,San Diego County,San Diego
06073021206,06,073,41740.0,44195.77907272062,San Diego,San Diego County,San Diego
06073021302,06,073,41740.0,33986.66652955162,San Diego,San Diego County,San Diego
06073021304,06,073,41740.0,26392.695647196637,San Diego,San Diego County,San Diego
06073021305,06,073,,27820.23483810146,San Diego,San Diego County,San Diego
06073021306,06,073,,21377.690572601055,San Diego,San Diego County,San Diego
06073021401,06,073,,3603.1020193169215,San Diego,San Diego County,San Diego
06073021402,06,073,,2519.861835036888,San Diego,San Diego County,San Diego
06073021501,06,073,,5383.312100619143,San Diego,San Diego County,San Diego
06073021502,06,073,,7272.7844216067,San Diego,San Diego County,San Diego
06073021600,06,073,41740.0,285.1022067341651,San Diego,San Diego County,San Diego
06073021800,06,073,41740.0,413.374315366856,San Diego,San Diego County,San Diego
06073021900,06,073,41740.0,4050.569116207543,San Diego,San Diego County,San Diego
06073022000,06,073,41740.0,6907.421289984874,San Diego,San Diego County,San Diego
06001428700,06,001,41860.0,13270.143685241463,San Francisco,San Francisco County,San Francisco
06075010101,06,075,,5865.731509999624,San Francisco,San Francisco County,San Francisco
06075010102,06,075,,5637.736606692028,San Francisco,San Francisco County,San Francisco
06075010201,06,075,,5054.241089108982,San Francisco,San Francisco County,San Francisco
06075010202,06,075,,4930.699149931371,San Francisco,San Francisco County,San Francisco
06075010300,06,075,41860.0,5531.110911821811,San Francisco,San Francisco County,San Francisco
06075010401,06,075,,5951.945822331243,San Francisco,San Francisco County,San Francisco
06075010402,06,075,,6438.026330492698,San Francisco,San Francisco County,San Francisco
06075010500,06,075,41860.0,7052.937513324012,San Francisco,San Francisco County,San Francisco
06075010600,06,075,41860.0,6377.388831783634,San Francisco,San Francisco County,San Francisco
06075010701,06,075,,6165.8127294549795,San Francisco,San Francisco County,San Francisco
06075010702,06,075,,5975.01373301432,San Francisco,San Francisco County,San Francisco
06075010800,06,075,41860.0,5756.4121469974,San Francisco,San Francisco County,San Francisco
06075010901,06,075,,5320.307501494881,San Francisco,San Francisco County,San Francisco
06075010902,06,075,,5045.55224028097,San Francisco,San Francisco County,San Francisco
06075011001,06,075,,5373.1395409462075,San Francisco,San Francisco County,San Francisco
06075011002,06,075,,5298.97138070443,San Francisco,San Francisco County,San Francisco
06075011101,06,075,,5457.158151329546,San Francisco,San Francisco County,San Francisco
06075011102,06,075,,5549.725003698391,San Francisco,San Francisco County,San Francisco
06075011200,06,075,41860.0,5976.187875745408,San Francisco,San Francisco County,San Francisco
06075011300,06,075,41860.0,6226.684135218289,San Francisco,San Francisco County,San Francisco
06075011700,06,075,41860.0,6833.623821409618,San Francisco,San Francisco County,San Francisco
06075011800,06,075,41860.0,6531.398687000411,San Francisco,San Francisco County,San Francisco
06075011901,06,075,41860.0,5947.2507094459,San Francisco,San Francisco County,San Francisco
06075011902,06,075,41860.0,6279.808151725412,San Francisco,San Francisco County,San Francisco
06075012001,06,075,,5611.482901974355,San Francisco,San Francisco County,San Francisco
06075012002,06,075,,5656.290697568236,San Francisco,San Francisco County,San Francisco
06075012100,06,075,41860.0,6170.295672549409,San Francisco,San Francisco County,San Francisco
06075012202,06,075,41860.0,5618.325176794531,San Francisco,San Francisco County,San Francisco
06075012203,06,075,,5817.627745437744,San Francisco,San Francisco County,San Francisco
06075012204,06,075,,5948.858500672757,San Francisco,San Francisco County,San Francisco
06075012301,06,075,41860.0,6354.7492320464125,San Francisco,San Francisco County,San Francisco
06075012302,06,075,41860.0,6207.636170797464,San Francisco,San Francisco County,San Francisco
06075012403,06,075,,5964.635271486406,San Francisco,San Francisco County,San Francisco
06075012404,06,075,,6092.744677965462,San Francisco,San Francisco County,San Francisco
06075012405,06,075,,6037.7888594410615,San Francisco,San Francisco County,San Francisco
06075012406,06,075,,5744.092548666744,San Francisco,San Francisco County,San Francisco
06075012502,06,075,41860.0,6262.963278826397,San Francisco,San Francisco County,San Francisco
06075012503,06,075,,6453.816793854642,San Francisco,San Francisco County,San Francisco
06075012504,06,075,,6336.334207696018,San Francisco,San Francisco County,San Francisco
06075012601,06,075,41860.0,3480.336714322121,San Francisco,San Francisco County,San Francisco
06075012602,06,075,41860.0,3939.181905525312,San Francisco,San Francisco County,San Francisco
06075012700,06,075,41860.0,2937.9802485329387,San Francisco,San Francisco County,San Francisco
06075012801,06,075,,3195.1920450062207,San Francisco,San Francisco County,San Francisco
06075012802,06,075,,3627.2759907085106,San Francisco,San Francisco County,San Francisco
06075012901,06,075,41860.0,4517.973950948379,San Francisco,San Francisco County,San Francisco
06075012902,06,075,41860.0,4124.717837992034,San Francisco,San Francisco County,San Francisco
06075013001,06,075,,4618.163021626646,San Francisco,San Francisco County,San Francisco
06075013002,06,075,,4075.8296055195833,San Francisco,San Francisco County,San Francisco
06075013101,06,075,41860.0,4928.584452152332,San Francisco,San Francisco County,San Francisco
06075013102,06,075,41860.0,4737.326599416202,San Francisco,San Francisco County,San Francisco
06075013200,06,075,41860.0,3751.156262524044,San Francisco,San Francisco County,San Francisco
06075013300,06,075,41860.0,2797.3803580173662,San Francisco,San Francisco County,San Francisco
06075013401,06,075,,3893.7243281145697,San Francisco,San Francisco County,San Francisco
06075013402,06,075,,3508.413813626025,San Francisco,San Francisco County,San Francisco
06075013500,06,075,41860.0,4355.899775682635,San Francisco,San Francisco County,San Francisco
06075015100,06,075,41860.0,5235.2396459298525,San Francisco,San Francisco County,San Francisco
06075015201,06,075,,4907.7699979817,San Francisco,San Francisco County,San Francisco
06075015202,06,075,,4517.413259793925,San Francisco,San Francisco County,San Francisco
06075015300,06,075,41860.0,3945.9885398085544,San Francisco,San Francisco County,San Francisco
06075015401,06,075,,3128.736351381105,San Francisco,San Francisco County,San Francisco
06075015402,06,075,,2984.6598725404906,San Francisco,San Francisco County,San Francisco
06075015500,06,075,41860.0,4440.205209880711,San Francisco,San Francisco County,San Francisco
06075015600,06,075,41860.0,2937.589477138103,San Francisco,San Francisco County,San Francisco
06075015701,06,075,,3359.5549716281967,San Francisco,San Francisco County,San Francisco
06075015702,06,075,,3813.3188919409663,San Francisco,San Francisco County,San Francisco
06075015801,06,075,41860.0,4309.628748315424,San Francisco,San Francisco County,San Francisco
06075015802,06,075,41860.0,4348.837828752675,San Francisco,San Francisco County,San Francisco
06075015900,06,075,41860.0,4904.027030647738,San Francisco,San Francisco County,San Francisco
06075016000,06,075,41860.0,5507.341949601163,San Francisco,San Francisco County,San Francisco
06075016101,06,075,,4823.984912583912,San Francisco,San Francisco County,San Francisco
06075016102,06,075,,5210.697399859433,San Francisco,San Francisco County,San Francisco
06075016200,06,075,41860.0,5665.68018961684,San Francisco,San Francisco County,San Francisco
06075016300,06,075,41860.0,5162.250101883054,San Francisco,San Francisco County,San Francisco
06075016400,06,075,41860.0,4611.004443882214,San Francisco,San Francisco County,San Francisco
06075016500,06,075,41860.0,3821.4028009100266,San Francisco,San Francisco County,San Francisco
06075016601,06,075,,4233.532929740873,San Francisco,San Francisco County,San Francisco
06075016602,06,075,,3836.8402374076927,San Francisco,San Francisco County,San Francisco
06075016700,06,075,41860.0,4800.593421068661,San Francisco,San Francisco County,San Francisco
06075016801,06,075,41860.0,5424.146600600581,San Francisco,San Francisco County,San Francisco
06075016802,06,075,41860.0,5645.994208477585,San Francisco,San Francisco County,San Francisco
06075016900,06,075,41860.0,5383.925427619896,San Francisco,San Francisco County,San Francisco
06075017000,06,075,41860.0,4998.795959368325,San Francisco,San Francisco County,San Francisco
06075017101,06,075,41860.0,4475.190942408464,San Francisco,San Francisco County,San Francisco
06075017102,06,075,41860.0,4197.925038519859,San Francisco,San Francisco County,San Francisco
06075017602,06,075,,6792.427682648572,San Francisco,San Francisco County,San Francisco
06075017603,06,075,,6406.736012120641,San Francisco,San Francisco County,San Francisco
06075017604,06,075,,6487.371131947083,San Francisco,San Francisco County,San Francisco
06075017700,06,075,41860.0,6895.917308616456,San Francisco,San Francisco County,San Francisco
06075017801,06,075,41860.0,7287.140000949676,San Francisco,San Francisco County,San Francisco
06075017803,06,075,,6705.158710051413,San Francisco,San Francisco County,San Francisco
06075017804,06,075,,6991.452702552681,San Francisco,San Francisco County,San Francisco
06075017903,06,075,,9530.677597679689,San Francisco,San Francisco County,San Francisco
06075018000,06,075,41860.0,7451.727133379827,San Francisco,San Francisco County,San Francisco
06075020101,06,075,,6183.836354409818,San Francisco,San Francisco County,San Francisco
06075020102,06,075,,6473.607083118214,San Francisco,San Francisco County,San Francisco
06075020201,06,075,,6150.034115349125,San Francisco,San Francisco County,San Francisco
06075020202,06,075,,5926.824202097422,San Francisco,San Francisco County,San Francisco
06075020300,06,075,41860.0,5737.184283751309,San Francisco,San Francisco County,San Francisco
06075020401,06,075,41860.0,5093.269065947702,San Francisco,San Francisco County,San Francisco
06075020402,06,075,41860.0,5551.364657374278,San Francisco,San Francisco County,San Francisco
06075020500,06,075,41860.0,5555.44169405824,San Francisco,San Francisco County,San Francisco
06075020601,06,075,,5933.7079408306445,San Francisco,San Francisco County,San Francisco
06075020602,06,075,,6087.372566574392,San Francisco,San Francisco County,San Francisco
06075020701,06,075,,6629.279955551564,San Francisco,San Francisco County,San Francisco
06075020702,06,075,,6357.758104375963,San Francisco,San Francisco County,San Francisco
06075020801,06,075,,6938.782832318116,San Francisco,San Francisco County,San Francisco
06075020802,06,075,,6673.993460209655,San Francisco,San Francisco County,San Francisco
06075020900,06,075,41860.0,7352.851528919107,San Francisco,San Francisco County,San Francisco
06075021000,06,075,41860.0,7054.944691883972,San Francisco,San Francisco County,San Francisco
06075021100,06,075,41860.0,6409.477407370464,San Francisco,San Francisco County,San Francisco
06075021200,06,075,41860.0,5915.010122844187,San Francisco,San Francisco County,San Francisco
06075021300,06,075,41860.0,6256.091197080162,San Francisco,San Francisco County,San Francisco
06075021400,06,075,41860.0,6754.1723711230525,San Francisco,San Francisco County,San Francisco
06075021500,06,075,41860.0,7230.467719123115,San Francisco,San Francisco County,San Francisco
06075021600,06,075,41860.0,6248.470309532591,San Francisco,San Francisco County,San Francisco
06075021700,06,075,41860.0,6111.497405165919,San Francisco,San Francisco County,San Francisco
06075021800,06,075,41860.0,6983.964349536681,San Francisco,San Francisco County,San Francisco
06075022600,06,075,41860.0,9332.447922587286,San Francisco,San Francisco County,San Francisco
06075022702,06,075,41860.0,8507.087751317746,San Francisco,San Francisco County,San Francisco
06075022704,06,075,41860.0,8069.265098923963,San Francisco,San Francisco County,San Francisco
06075022801,06,075,41860.0,7259.147113879028,San Francisco,San Francisco County,San Francisco
06075022802,06,075,41860.0,7840.607727150797,San Francisco,San Francisco County,San Francisco
06075022803,06,075,41860.0,7569.099894289066,San Francisco,San Francisco County,San Francisco
06075022901,06,075,41860.0,7714.93958207788,San Francisco,San Francisco County,San Francisco
06075022902,06,075,41860.0,7967.654972845051,San Francisco,San Francisco County,San Francisco
06075022903,06,075,41860.0,8250.862601919755,San Francisco,San Francisco County,San Francisco
06075023001,06,075,41860.0,9342.61041949202,San Francisco,San Francisco County,San Francisco
06075023003,06,075,41860.0,9783.349333037304,San Francisco,San Francisco County,San Francisco
06075023102,06,075,41860.0,10795.393986385605,San Francisco,San Francisco County,San Francisco
06075023103,06,075,41860.0,11506.435207433458,San Francisco,San Francisco County,San Francisco
06075023200,06,075,41860.0,10506.1176368403,San Francisco,San Francisco County,San Francisco
06075023300,06,075,41860.0,9453.017668672186,San Francisco,San Francisco County,San Francisco
06075023400,06,075,41860.0,10016.785082906832,San Francisco,San Francisco County,San Francisco
06075025100,06,075,41860.0,8631.876814903153,San Francisco,San Francisco County,San Francisco
06075025200,06,075,41860.0,8194.406763610152,San Francisco,San Francisco County,San Francisco
06075025300,06,075,41860.0,7809.093541197574,San Francisco,San Francisco County,San Francisco
06075025401,06,075,41860.0,7700.910570391173,San Francisco,San Francisco County,San Francisco
06075025402,06,075,41860.0,8416.430143573967,San Francisco,San Francisco County,San Francisco
06075025403,06,075,41860.0,7678.712255785984,San Francisco,San Francisco County,San Francisco
06075025501,06,075,,5717.9881778480485,San Francisco,San Francisco County,San Francisco
